Position,Cost,Asset
2135.4397,123000.0000,156121.9928
2135.4397,123000.0000,154733.9571
2135.4397,123000.0000,155673.5505
2135.4397,123000.0000,157787.6358
2135.4397,123000.0000,158043.8885
2148.9733,124000.0000,158787.6358
2148.9733,124000.0000,158142.9438
2148.9733,124000.0000,157928.0464
2148.9733,124000.0000,157906.5567
2148.9733,124000.0000,157562.7210
2162.6926,125000.0000,157638.6625
2162.6926,125000.0000,158936.2780
2162.6926,125000.0000,159433.6973
2162.6926,125000.0000,160277.1474
2162.6926,125000.0000,158590.2472
2176.3333,126000.0000,159546.9934
2176.3333,126000.0000,159634.0467
2176.3333,126000.0000,156913.6301
2176.3333,126000.0000,157740.6367
2176.3333,126000.0000,158959.3834
2189.9666,127000.0000,160634.0467
2189.9666,127000.0000,162648.8159
2189.9666,127000.0000,162889.7122
2189.9666,127000.0000,163240.1069
2189.9666,127000.0000,166437.4581
2203.0044,128000.0000,168970.4346
2203.0044,128000.0000,169609.3059
2203.0044,128000.0000,168375.6235
2203.0044,128000.0000,168287.5033
2203.0044,128000.0000,170490.5077
2215.9510,129000.0000,171160.0570
2215.9510,129000.0000,171758.3638
2215.9510,129000.0000,172068.5969
2215.9510,129000.0000,170849.8239
2215.9510,129000.0000,171470.2901
2228.8759,130000.0000,172448.1306
2228.8759,130000.0000,171534.2915
2228.8759,130000.0000,173094.5047
2228.8759,130000.0000,172358.9756
2228.8759,130000.0000,169728.9020
2241.9002,131000.0000,172133.0938
2241.9002,131000.0000,171595.0378
2241.9002,131000.0000,171258.7528
2241.9002,131000.0000,174016.2900
2241.9002,131000.0000,175047.5640
2254.6895,132000.0000,176294.1731
2254.6895,132000.0000,174512.9683
2254.6895,132000.0000,174580.6090
2254.6895,132000.0000,174445.3276
2254.6895,132000.0000,175753.0476
2267.4251,133000.0000,178038.2206
2267.4251,133000.0000,177879.5008
2267.4251,133000.0000,179126.5846
2267.4251,133000.0000,180713.7822
2279.9314,134000.0000,182303.3128
2279.9314,134000.0000,181414.1395
2279.9314,134000.0000,180638.9629
2279.9314,134000.0000,181710.5306
2279.9314,134000.0000,182873.2956
2292.3630,135000.0000,184397.6798
2292.3630,135000.0000,184099.6726
2292.3630,135000.0000,184237.2144
2292.3630,135000.0000,181967.7750
2292.3630,135000.0000,182288.7059
2304.9527,136000.0000,183082.3932
2304.9527,136000.0000,183197.6408
2304.9527,136000.0000,183059.3437
2304.9527,136000.0000,184649.7610
2304.9527,136000.0000,184788.0582
2317.2226,137000.0000,188853.6453
2317.2226,137000.0000,189317.0898
2317.2226,137000.0000,189711.0177
2317.2226,137000.0000,190243.9789
2329.4670,138000.0000,190247.5731
2329.4670,138000.0000,190596.9932
2329.4670,138000.0000,190596.9932
2329.4670,138000.0000,189991.3318
2341.8158,139000.0000,189640.2409
2341.8158,139000.0000,189780.7498
2341.8158,139000.0000,190694.0580
2341.8158,139000.0000,191771.2932
2341.8158,139000.0000,190904.8214
2354.0902,140000.0000,191787.7306
2354.0902,140000.0000,189857.3766
2354.0902,140000.0000,193671.0028
2354.0902,140000.0000,194259.5253
2354.0902,140000.0000,193835.7891
2354.0902,140000.0000,194565.5571
2354.0902,140000.0000,195318.8659
2354.0902,140000.0000,194706.8025
2354.0902,140000.0000,193694.5437
2366.4268,141000.0000,191822.5536
2366.4268,141000.0000,189077.4986
2366.4268,141000.0000,188225.5849
2366.4268,141000.0000,190118.7263
2366.4268,141000.0000,189172.1556
2378.8538,142000.0000,191426.3618
2378.8538,142000.0000,188333.8519
2378.8538,142000.0000,188143.5436
2378.8538,142000.0000,188833.4112
2378.8538,142000.0000,191735.6128
2391.1147,143000.0000,195019.3124
2391.1147,143000.0000,196621.3592
2391.1147,143000.0000,198821.1847
2391.1147,143000.0000,197362.6048
2391.1147,143000.0000,200208.0313
2391.1147,143000.0000,201021.0102
2391.1147,143000.0000,201284.0329
2391.1147,143000.0000,200423.2316
2391.1147,143000.0000,201857.9004
2402.9855,144000.0000,202427.4997
2402.9855,144000.0000,203316.6044
2402.9855,144000.0000,203340.6342
2402.9855,144000.0000,202643.7684
2402.9855,144000.0000,203893.3209
2414.8931,145000.0000,202802.7235
2414.8931,145000.0000,205434.9570
2414.8931,145000.0000,206135.2760
2414.8931,145000.0000,206835.5950
2414.8931,145000.0000,206835.5950
2426.6703,146000.0000,206048.5741
2426.6703,146000.0000,206825.1086
2426.6703,146000.0000,204519.7718
2426.6703,146000.0000,206994.9755
2426.6703,146000.0000,202651.2357
2438.6120,147000.0000,204209.3699
2438.6120,147000.0000,204940.9535
2438.6120,147000.0000,207233.2488
2438.6120,147000.0000,205404.2897
2438.6120,147000.0000,207794.1295
2450.5154,148000.0000,205867.7951
2450.5154,148000.0000,204397.4859
2450.5154,148000.0000,205010.1147
2450.5154,148000.0000,201089.2902
2450.5154,148000.0000,200893.2489
2462.6351,149000.0000,203192.0221
2462.6351,149000.0000,204053.9443
2462.6351,149000.0000,207501.6335
2462.6351,149000.0000,207378.5017
2462.6351,149000.0000,206885.9747
2475.0221,150000.0000,199808.5316
2475.0221,150000.0000,199387.7778
2475.0221,150000.0000,201739.0488
2475.0221,150000.0000,204560.5740
2475.0221,150000.0000,196343.5007
2487.5534,151000.0000,198506.7611
2487.5534,151000.0000,199054.0228
2487.5534,151000.0000,200720.6836
2487.5534,151000.0000,200869.9368
2499.8596,152000.0000,203138.5890
2499.8596,152000.0000,204888.4907
2499.8596,152000.0000,205813.4388
2499.8596,152000.0000,207363.3517
2499.8596,152000.0000,204713.5006
2512.1370,153000.0000,204613.5623
2512.1370,153000.0000,204915.0188
2512.1370,153000.0000,204990.3829
2512.1370,153000.0000,206824.2429
2512.1370,153000.0000,207803.9764
2524.3620,154000.0000,206492.8103
2524.3620,154000.0000,208487.0563
2524.3620,154000.0000,206543.2975
2524.3620,154000.0000,204776.2442
2524.3620,154000.0000,205205.3857
2536.5378,155000.0000,208325.8498
2536.5378,155000.0000,210684.8299
2536.5378,155000.0000,209999.9647
2536.5378,155000.0000,209492.6572
2536.5378,155000.0000,208122.9267
2548.6959,156000.0000,209630.2343
2548.6959,156000.0000,211618.2171
2548.6959,156000.0000,211337.8605
2548.6959,156000.0000,213198.4085
2548.6959,156000.0000,214115.9390
2548.6959,156000.0000,216409.7653
2548.6959,156000.0000,218066.4176
2548.6959,156000.0000,218244.8263
2548.6959,156000.0000,218907.4872
2560.3265,157000.0000,220136.8698
2560.3265,157000.0000,218933.5164
2560.3265,157000.0000,219010.3262
2560.3265,157000.0000,220572.1253
2560.3265,157000.0000,223055.6420
2571.7786,158000.0000,224567.7073
2571.7786,158000.0000,224156.2227
2571.7786,158000.0000,223950.4805
2571.7786,158000.0000,224207.6583
2571.7786,158000.0000,223616.1492
2583.3153,159000.0000,223921.7690
2583.3153,159000.0000,224335.0995
2583.3153,159000.0000,224851.7625
2583.3153,159000.0000,226220.9196
2583.3153,159000.0000,225833.4223
2594.7465,160000.0000,226988.4212
2594.7465,160000.0000,227040.3162
2594.7465,160000.0000,226313.7872
2594.7465,160000.0000,228441.4793
2594.7465,160000.0000,228104.1622
2606.0600,161000.0000,230349.6405
2606.0600,161000.0000,231600.5493
2606.0600,161000.0000,233476.9125
2606.0600,161000.0000,234493.2759
2617.1526,162000.0000,235936.3061
2617.1526,162000.0000,235046.4742
2617.1526,162000.0000,233266.8104
2617.1526,162000.0000,231356.2890
2617.1526,162000.0000,234235.1569
2628.2329,163000.0000,237198.0213
2628.2329,163000.0000,237907.6442
2628.2329,163000.0000,238433.2908
2628.2329,163000.0000,237040.3274
2628.2329,163000.0000,235752.4932
2639.2875,164000.0000,238749.9502
2639.2875,164000.0000,240069.5940
2639.2875,164000.0000,241310.0592
2639.2875,164000.0000,242418.5599
2639.2875,164000.0000,240491.8800
2650.2368,165000.0000,242046.1304
2650.2368,165000.0000,242390.6612
2650.2368,165000.0000,242788.1967
2650.2368,165000.0000,240376.4812
2650.2368,165000.0000,236984.1780
2661.4138,166000.0000,238116.6899
2661.4138,166000.0000,238276.3747
2661.4138,166000.0000,235934.3306
2661.4138,166000.0000,238329.6030
2661.4138,166000.0000,236865.8254
2672.5434,167000.0000,240128.0271
2672.5434,167000.0000,240341.8306
2672.5434,167000.0000,241491.0243
2672.5434,167000.0000,243361.8047
2672.5434,167000.0000,245713.6429
2683.3730,168000.0000,247782.6603
2683.3730,168000.0000,248963.3444
2683.3730,168000.0000,249580.5201
2683.3730,168000.0000,249902.5249
2683.3730,168000.0000,250385.5320
2694.0283,169000.0000,252834.5534
2694.0283,169000.0000,252915.3743
2694.0283,169000.0000,252861.4937
2694.0283,169000.0000,251972.4644
2694.0283,169000.0000,253130.8966
2694.0283,169000.0000,254127.6870
2694.0283,169000.0000,254935.8955
2694.0283,169000.0000,253319.4785
2694.0283,169000.0000,252888.4340
2704.6406,170000.0000,254858.2842
2704.6406,170000.0000,255291.0267
2704.6406,170000.0000,253478.9175
2704.6406,170000.0000,254155.0776
2704.6406,170000.0000,254804.1914
2715.2880,171000.0000,255019.8456
2715.2880,171000.0000,251327.0540
2715.2880,171000.0000,254422.4822
2715.2880,171000.0000,255671.5147
2715.2880,171000.0000,257870.8980
2725.8935,172000.0000,257024.5021
2725.8935,172000.0000,254189.5729
2725.8935,172000.0000,254789.2694
2725.8935,172000.0000,256452.0645
2725.8935,172000.0000,252690.3314
2736.7102,173000.0000,253008.8580
2736.7102,173000.0000,255909.7708
2736.7102,173000.0000,254842.4539
2736.7102,173000.0000,251394.1990
2736.7102,173000.0000,252954.1238
2747.4525,174000.0000,255760.3526
2747.4525,174000.0000,253232.6963
2747.4525,174000.0000,250952.3107
2747.4525,174000.0000,255348.2347
2747.4525,174000.0000,250073.1259
2758.6746,175000.0000,245825.4916
2758.6746,175000.0000,243922.0062
2758.6746,175000.0000,238790.8715
2758.6746,175000.0000,235783.9162
2758.6746,175000.0000,242515.0821
2770.0511,176000.0000,243487.4954
2770.0511,176000.0000,250218.7197
2770.0511,176000.0000,254456.8979
2770.0511,176000.0000,254900.1061
2770.0511,176000.0000,256700.6393
2780.7981,177000.0000,258753.2588
2780.7981,177000.0000,260644.2015
2780.7981,177000.0000,262479.5282
2780.7981,177000.0000,261200.3611
2780.7981,177000.0000,267290.3088
2791.2125,178000.0000,268012.2290
2791.2125,178000.0000,267509.8107
2791.2125,178000.0000,269212.4504
2791.2125,178000.0000,267453.9865
2791.2125,178000.0000,268793.7685
2801.6195,179000.0000,269207.6139
2801.6195,179000.0000,270076.1159
2801.6195,179000.0000,269795.9540
2801.6195,179000.0000,271869.1524
2801.6195,179000.0000,272429.4762
2811.8917,180000.0000,273737.6544
2811.8917,180000.0000,273793.8922
2811.8917,180000.0000,275312.3137
2811.8917,180000.0000,273175.2761
2811.8917,180000.0000,278011.7297
2822.0491,181000.0000,277830.7352
2822.0491,181000.0000,279693.2876
2822.0491,181000.0000,279947.2721
2822.0491,181000.0000,282233.1318
2832.0551,182000.0000,283035.5884
2832.0551,182000.0000,280883.2265
2832.0551,182000.0000,282157.6513
2832.0551,182000.0000,281959.4075
2832.0551,182000.0000,282554.1390
2842.1195,183000.0000,282392.9964
2842.1195,183000.0000,277817.1840
2842.1195,183000.0000,281483.5182
2842.1195,183000.0000,278357.1867
2842.1195,183000.0000,276225.5971
2852.3696,184000.0000,278277.1813
2852.3696,184000.0000,272258.6814
2852.3696,184000.0000,269777.1198
2852.3696,184000.0000,278419.7998
2852.3696,184000.0000,281386.2642
2862.4890,185000.0000,282871.1670
2862.4890,185000.0000,285075.2836
2862.4890,185000.0000,283386.4151
2862.4890,185000.0000,284102.0373
2872.5322,186000.0000,286018.0338
2872.5322,186000.0000,285414.8020
2872.5322,186000.0000,284811.5703
2872.5322,186000.0000,282800.7977
2882.8150,187000.0000,280353.7590
2882.8150,187000.0000,277845.7100
2882.8150,187000.0000,275539.4580
2882.8150,187000.0000,279604.2271
2882.8150,187000.0000,283438.3711
2893.0651,188000.0000,282247.4317
2893.0651,188000.0000,281466.3041
2893.0651,188000.0000,275882.6885
2893.0651,188000.0000,278428.5858
2893.0651,188000.0000,273192.1379
2893.0651,188000.0000,278428.5858
2893.0651,188000.0000,278139.2792
2893.0651,188000.0000,281466.3041
2893.0651,188000.0000,285545.5259
2903.1855,189000.0000,286863.7631
2903.1855,189000.0000,282363.8255
2903.1855,189000.0000,283931.5457
2903.1855,189000.0000,277776.7923
2903.1855,189000.0000,280418.6912
2913.5860,190000.0000,280141.2895
2913.5860,190000.0000,282938.3321
2913.5860,190000.0000,283462.7775
2913.5860,190000.0000,285094.3857
2913.5860,190000.0000,287279.5751
2923.8455,191000.0000,284987.2230
2923.8455,191000.0000,286770.7688
2923.8455,191000.0000,289957.7604
2923.8455,191000.0000,292559.9829
2923.8455,191000.0000,294899.0593
2923.8455,191000.0000,296594.8897
2923.8455,191000.0000,296507.1744
2923.8455,191000.0000,297091.9435
2923.8455,191000.0000,298553.8662
2933.5722,192000.0000,301600.5581
2933.5722,192000.0000,301659.2295
2933.5722,192000.0000,301835.2439
2933.5722,192000.0000,301835.2439
2933.5722,192000.0000,302950.0013
2943.2762,193000.0000,303304.6154
2943.2762,193000.0000,304540.7914
2943.2762,193000.0000,303039.7206
2943.2762,193000.0000,303657.8086
2943.2762,193000.0000,303010.2878
2953.0686,194000.0000,301567.3685
2953.0686,194000.0000,299677.4046
2953.0686,194000.0000,296665.2746
2953.0686,194000.0000,294302.8197
2953.0686,194000.0000,296163.2529
2963.0367,195000.0000,297251.8450
2963.0367,195000.0000,299177.8189
2963.0367,195000.0000,299651.9047
2963.0367,195000.0000,303711.2651
2963.0367,195000.0000,306348.3678
2972.7304,196000.0000,306666.8693
2972.7304,196000.0000,306191.2324
2972.7304,196000.0000,305596.6864
2972.7304,196000.0000,295697.4941
2972.7304,196000.0000,297064.9501
2982.6353,197000.0000,301126.8624
2982.6353,197000.0000,301902.3476
2982.6353,197000.0000,299546.0657
2982.6353,197000.0000,298263.5325
2992.6977,198000.0000,297414.2986
2992.6977,198000.0000,301454.4405
2992.6977,198000.0000,301244.9517
2992.6977,198000.0000,303369.7670
2992.6977,198000.0000,305315.0205
3002.4491,199000.0000,307901.1503
3002.4491,199000.0000,306580.0727
3002.4491,199000.0000,306820.2687
3002.4491,199000.0000,307090.4891
3002.4491,199000.0000,304568.4319
3012.3188,200000.0000,305208.1380
3012.3188,200000.0000,310027.8480
3012.3188,200000.0000,310359.2031
3012.3188,200000.0000,310208.5872
3012.3188,200000.0000,315721.1305
3021.7956,201000.0000,318859.8768
3021.7956,201000.0000,317077.0174
3021.7956,201000.0000,314478.2731
3021.7956,201000.0000,312453.6701
3021.7956,201000.0000,310519.7208
3031.4073,202000.0000,315387.6193
3031.4073,202000.0000,313659.7171
3031.4073,202000.0000,310325.1690
3031.4073,202000.0000,307536.2743
3031.4073,202000.0000,312689.6668
3041.0757,203000.0000,314538.4608
3041.0757,203000.0000,311284.5098
3041.0757,203000.0000,313078.7445
3041.0757,203000.0000,314903.3899
3041.0757,203000.0000,317731.5903
3050.6874,204000.0000,317393.5170
3050.6874,204000.0000,319651.0257
3050.6874,204000.0000,319193.4226
3050.6874,204000.0000,318613.7919
3050.6874,204000.0000,320444.2044
3050.6874,204000.0000,319803.5600
3050.6874,204000.0000,317759.5995
3050.6874,204000.0000,321298.3969
3050.6874,204000.0000,320993.3281
3060.1913,205000.0000,321993.3281
3060.1913,205000.0000,320157.2133
3060.1913,205000.0000,321779.1147
3060.1913,205000.0000,319483.9713
3060.1913,205000.0000,318474.1081
3069.8159,206000.0000,318953.8756
3069.8159,206000.0000,315085.9075
3069.8159,206000.0000,316405.9284
3069.8159,206000.0000,320734.3689
3069.8159,206000.0000,318432.0069
3079.5578,207000.0000,316116.6057
3079.5578,207000.0000,316578.5394
3079.5578,207000.0000,319165.3679
3079.5578,207000.0000,320705.1468
3079.5578,207000.0000,324339.0250
3089.0347,208000.0000,325954.9365
3089.0347,208000.0000,326294.7303
3089.0347,208000.0000,325831.3751
3089.0347,208000.0000,325800.4848
3089.0347,208000.0000,323823.5026
3098.7434,209000.0000,319170.5692
3098.7434,209000.0000,317497.2478
3098.7434,209000.0000,319387.4812
3098.7434,209000.0000,319697.3556
3108.5233,210000.0000,317846.5116
3108.5233,210000.0000,319462.9438
3108.5233,210000.0000,317628.9150
3108.5233,210000.0000,318530.3868
3108.5233,210000.0000,318343.8754
3118.1852,211000.0000,322732.1658
3118.1852,211000.0000,326037.4421
3118.1852,211000.0000,328344.8991
3118.1852,211000.0000,330777.0836
3118.1852,211000.0000,335391.9976
3127.4018,212000.0000,339323.0917
3127.4018,212000.0000,339886.0240
3127.4018,212000.0000,334381.7969
3127.4018,212000.0000,336039.3198
3127.4018,212000.0000,336258.2380
3136.8984,213000.0000,330315.4060
3136.8984,213000.0000,330911.4168
3136.8984,213000.0000,333013.1387
3136.8984,213000.0000,332762.1868
3136.8984,213000.0000,336181.4061
3146.2679,214000.0000,335801.1708
3146.2679,214000.0000,334542.6637
3146.2679,214000.0000,335927.0215
3146.2679,214000.0000,336933.8273
3146.2679,214000.0000,330421.0527
3155.7188,215000.0000,333906.6044
3155.7188,215000.0000,333843.4900
3155.7188,215000.0000,329015.2403
3155.7188,215000.0000,332770.5456
3155.7188,215000.0000,331129.5718
3165.2353,216000.0000,332602.9297
3165.2353,216000.0000,335736.5126
3165.2353,216000.0000,333457.5432
3165.2353,216000.0000,329184.4755
3165.2353,216000.0000,318517.6324
3176.3687,217000.0000,285301.4384
3176.3687,217000.0000,309028.9127
3176.3687,217000.0000,305693.7255
3176.3687,217000.0000,316461.6155
3176.3687,217000.0000,318145.0909
3186.3577,218000.0000,318986.2725
3186.3577,218000.0000,308917.3820
3186.3577,218000.0000,312486.1027
3186.3577,218000.0000,316819.5492
3186.3577,218000.0000,309713.9715
3186.3577,218000.0000,316246.0048
3186.3577,218000.0000,322809.9018
3186.3577,218000.0000,315098.9160
3186.3577,218000.0000,317424.9572
3196.2587,219000.0000,322822.1309
3196.2587,219000.0000,321415.7770
3196.2587,219000.0000,324516.1480
3196.2587,219000.0000,325922.5018
3196.2587,219000.0000,321383.8144
3206.1382,220000.0000,324525.3078
3206.1382,220000.0000,318786.3204
3206.1382,220000.0000,319780.2232
3206.1382,220000.0000,316061.1029
3206.1382,220000.0000,321383.2923
3216.3506,221000.0000,314945.0517
3216.3506,221000.0000,308062.0614
3216.3506,221000.0000,310056.1988
3216.3506,221000.0000,313304.7129
3216.3506,221000.0000,309798.8908
3226.3386,222000.0000,323021.0231
3226.3386,222000.0000,324472.8755
3226.3386,222000.0000,325731.1475
3226.3386,222000.0000,324408.3487
3226.3386,222000.0000,327086.2097
3236.1445,223000.0000,330022.0129
3236.1445,223000.0000,328339.2178
3236.1445,223000.0000,328080.3262
3236.1445,223000.0000,328759.9166
3236.1445,223000.0000,333646.4947
3245.8363,224000.0000,334905.3863
3245.8363,224000.0000,336658.1379
3245.8363,224000.0000,337209.9300
3245.8363,224000.0000,336430.9293
3245.8363,224000.0000,349414.2744
3255.1222,225000.0000,350544.1079
3255.1222,225000.0000,350055.8395
3255.1222,225000.0000,352236.7714
3255.1222,225000.0000,353018.0007
3255.1222,225000.0000,354222.3959
3264.3320,226000.0000,354441.1666
3264.3320,226000.0000,356758.8423
3264.3320,226000.0000,359925.2443
3264.3320,226000.0000,359076.5180
3264.3320,226000.0000,357117.9188
3273.4836,227000.0000,357693.5557
3273.4836,227000.0000,353372.5573
3273.4836,227000.0000,355303.9126
3273.4836,227000.0000,352455.9819
3273.4836,227000.0000,348986.0892
3283.0211,228000.0000,344224.7581
3283.0211,228000.0000,350134.1960
3283.0211,228000.0000,351151.9325
3283.0211,228000.0000,356634.5777
3283.0211,228000.0000,358407.4090
3292.1593,229000.0000,360260.9945
3292.1593,229000.0000,356771.3056
3292.1593,229000.0000,359306.2683
3292.1593,229000.0000,359865.9354
3301.2876,230000.0000,361656.0536
3301.2876,230000.0000,361127.8476
3301.2876,230000.0000,363537.7875
3301.2876,230000.0000,362019.1953
3301.2876,230000.0000,355977.8390
3310.3702,231000.0000,364471.7618
3310.3702,231000.0000,358777.9250
3310.3702,231000.0000,360995.8730
3310.3702,231000.0000,357917.2287
3310.3702,231000.0000,354540.6511
3319.8033,232000.0000,351932.3476
3319.8033,232000.0000,357376.8250
3319.8033,232000.0000,358671.5483
3319.8033,232000.0000,363153.2827
3319.8033,232000.0000,355185.7548
3329.2142,233000.0000,353762.2984
3329.2142,233000.0000,356225.9169
3329.2142,233000.0000,358523.0747
3329.2142,233000.0000,359322.0861
3338.5035,234000.0000,359389.9061
3338.5035,234000.0000,362227.6341
3338.5035,234000.0000,365399.2125
3338.5035,234000.0000,361159.3130
3348.0364,235000.0000,351209.0214
3348.0364,235000.0000,353117.4021
3348.0364,235000.0000,344680.3503
3348.0364,235000.0000,339993.0993
3348.0364,235000.0000,338955.2080
3357.9966,236000.0000,337142.8574
3357.9966,236000.0000,338989.7556
3357.9966,236000.0000,341071.7134
3357.9966,236000.0000,329251.5654
3357.9966,236000.0000,323845.1909
3357.9966,236000.0000,328949.3458
3357.9966,236000.0000,320151.3947
3357.9966,236000.0000,325624.9291
3357.9966,236000.0000,331098.4636
3368.0874,237000.0000,333777.4619
3368.0874,237000.0000,331386.1198
3368.0874,237000.0000,331049.3111
3368.0874,237000.0000,330072.5657
3368.0874,237000.0000,329163.1821
3378.1559,238000.0000,335518.4411
3378.1559,238000.0000,336498.1063
3378.1559,238000.0000,332951.0426
3378.1559,238000.0000,328289.1875
3378.1559,238000.0000,327951.3719
3388.9913,239000.0000,312770.0053
3388.9913,239000.0000,309652.1333
3388.9913,239000.0000,316464.0058
3388.9913,239000.0000,310058.8123
3388.9913,239000.0000,317141.8041
3388.9913,239000.0000,323106.4287
3388.9913,239000.0000,327918.7963
3388.9913,239000.0000,333985.0907
3388.9913,239000.0000,327546.0073
3399.1622,240000.0000,334205.6227
3399.1622,240000.0000,334511.5473
3399.1622,240000.0000,327067.3822
3399.1622,240000.0000,334783.4803
3399.1622,240000.0000,339950.2068
3409.2591,241000.0000,337653.0195
3409.2591,241000.0000,338130.3158
3409.2591,241000.0000,345255.6672
